arm,target,train_subset,train_size,seed,training_seconds,rmse,mae,r2,pearson_r,spearman_rho,bias,inference_seq_per_second,inference_ms_per_sequence,device,peak_rss_mb,peak_gpu_mb,epochs_ran
irrm_scratch,log10_pgen_1mm,1k,1000,50,9.09,0.6073520635952829,0.3868976601348002,0.8581708134341803,0.9344983541620274,0.9446860349277294,0.19716863613669644,73919.43957497159,0.013528241092598736,cuda,1545.10546875,255.98876953125,35.0
irrm_scratch,log10_pgen_1mm,1k,1000,51,8.61,0.6263301451334247,0.37914429651656706,0.8491687887564309,0.9280868284134893,0.9410847460057685,0.07778436074450072,79116.83397937867,0.01263953509894802,cuda,1553.6875,255.98876953125,34.0
sceptr_mlp,log10_pgen_1mm,1k,1000,42,5.15,0.8810064957993323,0.5850634018423648,0.7015697722686547,0.8403622848328763,0.8545658323343029,0.10923790320890234,882821.5452160854,0.0011327317569659373,cuda,1177.9609375,21.20751953125,51.0
sceptr_mlp,log10_pgen_1mm,1k,1000,43,3.26,0.8746353820476067,0.5889435925023606,0.7058704398980913,0.8414885522865576,0.8527221642098379,0.07441716460277809,914632.7917439189,0.0010933349525915341,cuda,1174.5703125,21.20751953125,32.0
sceptr_mlp,log10_pgen_1mm,1k,1000,44,3.58,0.8782573629605056,0.5871160035537236,0.70342933697857,0.8410865411091808,0.8535996617833912,0.09703216727003491,890798.2918995839,0.001122588591708622,cuda,1170.9921875,21.20751953125,34.0
tcr_bert_mlp,log10_pgen_1mm,1k,1000,42,6.18,0.6816212251140086,0.4366693685684581,0.82136325351949,0.9088467547401823,0.924966468087286,0.06101595375050499,314954.2306226356,0.0031750645102403986,cuda,1248.34765625,28.14501953125,52.0
tcr_bert_mlp,log10_pgen_1mm,1k,1000,43,4.14,0.6793982191316419,0.4378072850036896,0.8225265476865682,0.9087161823299943,0.9238383313662871,0.053667050221566405,317582.12648712896,0.0031487918135107277,cuda,1246.90234375,28.14501953125,35.0
tcr_bert_mlp,log10_pgen_1mm,1k,1000,44,4.65,0.6878677483806852,0.4429540581453104,0.8180741200953934,0.9072606006109809,0.9226372171396086,0.04333846563685214,309389.4351772415,0.003232172421877059,cuda,1249.19140625,28.14501953125,39.0
tfidf_ridge,log10_pgen_1mm,1k,1000,42,0.32,1.0852944231152912,0.7353522020723512,0.5471235558436147,0.750775753234674,0.7954033678341129,0.18915192191042499,47177.071821432546,0.021196737342772085,cpu,654.21875,0.0,
esm2_8m_mlp,log10_pgen_1mm,10k,10000,42,11.56,0.6430747866190542,0.40745519085125576,0.8409961815941281,0.9185196137541594,0.9363519119678613,0.08332422824857887,538169.2784562818,0.0018581514033436883,cuda,1216.796875,23.45751953125,50.0
esm2_8m_mlp,log10_pgen_1mm,10k,10000,43,13.99,0.6306860686151857,0.40229598440644404,0.8470635288924342,0.9211499809443683,0.939748810891317,0.038799049758178106,527803.3593734449,0.0018946450079194257,cuda,1215.671875,23.45751953125,60.0
esm2_8m_mlp,log10_pgen_1mm,10k,10000,44,8.66,0.6611521713168533,0.42557124266900453,0.8319310656720827,0.9124578749759534,0.9301727900061972,0.039136087227110615,517421.681469499,0.0019326596387688251,cuda,1215.515625,23.45751953125,36.0
irrm_pretrained,log10_pgen_1mm,10k,10000,42,41.65,0.35014197467911184,0.24343691858470326,0.9528618056553566,0.9816822892074405,0.9790687929250388,0.1665855199568644,48129.36627137599,0.020777335698989468,cuda,1548.6015625,255.36376953125,30.0
irrm_pretrained,log10_pgen_1mm,10k,10000,43,29.39,0.4313657428770761,0.2741951117819419,0.9284555591077652,0.9790466822962967,0.9782558105357633,0.2068312263721413,48760.62302536395,0.020508351574585647,cuda,1543.375,255.36376953125,21.0
irrm_pretrained,log10_pgen_1mm,10k,10000,44,29.98,0.37998173937666613,0.23754270438177846,0.9444850386158077,0.9784090079761774,0.9786407582301763,0.15045958642347596,45442.359880088385,0.02200589939956382,cuda,1536.1328125,255.36376953125,21.0
irrm_pretrained,log10_pgen_1mm,10k,10000,45,19.5,0.38967208225694244,0.24806408147764908,0.9416174347071837,0.9797404689589103,0.9770233552637545,0.16339216413745158,78750.25101444994,0.012698372222540718,cuda,1575.671875,255.36376953125,26.0
irrm_pretrained,log10_pgen_1mm,10k,10000,46,13.32,0.45681643268603583,0.2994579549083242,0.9197642298987043,0.9786137525002476,0.9770029606653783,0.24480818914323121,78082.57722053208,0.01280695432446672,cuda,1598.0390625,255.36376953125,18.0
irrm_pretrained,log10_pgen_1mm,10k,10000,47,15.65,0.3302367401562472,0.2121627214782346,0.9580689858485731,0.9807385058013642,0.9785634446932512,0.08867936156471229,78239.31749460826,0.012781297588247921,cuda,1575.87890625,255.36376953125,21.0
irrm_pretrained,log10_pgen_1mm,10k,10000,48,9.01,0.4601046655746993,0.3112046844265132,0.918604974508381,0.9710594170731376,0.9674161539957851,0.23073410752599088,78125.415720281,0.012799931888751595,cuda,1584.9296875,255.36376953125,12.0
irrm_pretrained,log10_pgen_1mm,10k,10000,49,13.28,0.42220643993618356,0.2868667920655672,0.9314615472701736,0.9776291443929536,0.9737151019226785,0.22247335337541346,78233.47222931472,0.012782252551297241,cuda,1577.703125,255.36376953125,18.0
irrm_pretrained,log10_pgen_1mm,10k,10000,50,11.29,0.40000050278216176,0.2671247144719602,0.9384815104664057,0.9757313885303056,0.9723141763195362,0.166277798141714,78714.28512446466,0.012704174323869923,cuda,1581.85546875,255.36376953125,15.0
irrm_pretrained,log10_pgen_1mm,10k,10000,51,13.43,0.46614344171337685,0.3209338557302386,0.916454368508382,0.9769192225657825,0.9705874373403192,0.26804017515069967,78940.1169968257,0.01266783022427255,cuda,1577.5625,255.36376953125,18.0
irrm_scratch,log10_pgen_1mm,10k,10000,42,19.45,0.44597789242184976,0.27716016426362267,0.923526450047828,0.9619298081954418,0.9655188940132988,0.045043227895579865,49678.4435373698,0.0201294551277108,cuda,1547.33984375,255.36376953125,14.0
irrm_scratch,log10_pgen_1mm,10k,10000,43,29.16,0.41747837743011523,0.2587127286235791,0.9329880025986563,0.9706742053550433,0.9756462190319197,0.058843259232818426,50159.388972695255,0.019936447003857237,cuda,1569.26171875,255.36376953125,21.0
irrm_scratch,log10_pgen_1mm,10k,10000,44,44.48,0.3686214976297636,0.24951271291904806,0.9477548587464316,0.9758187390687287,0.9826749820055413,0.08981302069059369,49087.11666474849,0.02037194416672963,cuda,1539.15625,255.36376953125,32.0
irrm_scratch,log10_pgen_1mm,10k,10000,45,21.04,0.37169950839382454,0.24491287615278978,0.9468787161492357,0.9752518625507858,0.9805370387548386,0.09421506924227235,76535.86619263089,0.01306576968088568,cuda,1584.4375,255.36376953125,28.0
irrm_scratch,log10_pgen_1mm,10k,10000,46,14.89,0.38276351460773933,0.2471445237431523,0.9436692340359019,0.971782066968998,0.9755962370095889,0.01284569682245751,78559.09322070763,0.012729271163944735,cuda,1589.38671875,255.36376953125,20.0
irrm_scratch,log10_pgen_1mm,10k,10000,47,11.18,0.45773894183737657,0.27476089458618436,0.9194398415263564,0.9648299509760926,0.9713430094180486,0.14051059713170738,78499.43459207573,0.012738945257332424,cuda,1589.20703125,255.36376953125,15.0
irrm_scratch,log10_pgen_1mm,10k,10000,48,23.87,0.3456903560926719,0.20971918710266105,0.9540527929814415,0.9771313469305555,0.9817604989495604,0.04363672955178386,78526.85782180715,0.012734496549819887,cuda,1594.03515625,255.36376953125,32.0
irrm_scratch,log10_pgen_1mm,10k,10000,49,14.1,0.4073696215734271,0.2520798791207299,0.9361939487404316,0.9702873629167561,0.9727032762915658,0.11533500071674543,78575.93218125278,0.012726543258733205,cuda,1607.69140625,255.36376953125,19.0
irrm_scratch,log10_pgen_1mm,10k,10000,50,17.33,0.3638889125453413,0.22850331503421772,0.9490877564538704,0.9744755401401348,0.980159241404828,0.03594200359354233,78979.94634026023,0.012661441876546926,cuda,1608.0625,255.36376953125,23.0
irrm_scratch,log10_pgen_1mm,10k,10000,51,21.79,0.3959283377167753,0.23382869758806193,0.939727700302192,0.9764227136087295,0.9823862851349912,0.13576840298631876,78324.60890559829,0.012767379422286838,cuda,1599.27734375,255.36376953125,30.0
sceptr_mlp,log10_pgen_1mm,10k,10000,42,9.63,0.645827637038086,0.4068036199738689,0.8396319527003634,0.9164770048749564,0.9360747724957823,0.027719664424225597,916432.6280458241,0.0010911876873397367,cuda,1181.9296875,21.20751953125,42.0
sceptr_mlp,log10_pgen_1mm,10k,10000,43,9.19,0.6532333481759839,0.409299590819611,0.8359329819489905,0.9145515186929961,0.9359316492492474,0.032295013070945074,887704.5331397445,0.001126500950111266,cuda,1179.8046875,21.20751953125,39.0
sceptr_mlp,log10_pgen_1mm,10k,10000,44,9.67,0.6495695749089844,0.4056266461442478,0.8377682178782393,0.9160401203643372,0.9367067372055377,0.05914198352740034,915879.2358882766,0.0010918470042943357,cuda,1178.87890625,21.20751953125,42.0
tcr_bert_mlp,log10_pgen_1mm,10k,10000,42,8.95,0.43260012130778047,0.27748984096282453,0.9280455160181926,0.9633803919392315,0.9706797264555369,0.01180787024418463,310603.97321174777,0.003219533831649574,cuda,1276.2109375,28.14501953125,34.0
tcr_bert_mlp,log10_pgen_1mm,10k,10000,43,15.22,0.421858887434182,0.26746360618628684,0.9315743399900089,0.9652323883296584,0.9732567446625279,0.009886096964405733,317514.9456476062,0.0031494580450705757,cuda,1272.53515625,28.14501953125,60.0
tcr_bert_mlp,log10_pgen_1mm,10k,10000,44,8.96,0.42981001830337606,0.27754906861007,0.9289706799220001,0.9639476620845376,0.9706564063195163,0.010106714404347067,317600.07131345535,0.003148613902586471,cuda,1274.28125,28.14501953125,35.0
tfidf_ridge,log10_pgen_1mm,10k,10000,42,0.79,0.6798483740334681,0.4456090287409803,0.8222912894561352,0.9069107278125044,0.9418410114465724,0.018927879241947294,58098.109898958115,0.01721226390564443,cpu,648.9140625,0.0,
esm2_8m_mlp,log10_pgen_1mm,all,79730,42,74.3,0.46899616986313375,0.28366711611461526,0.9154286659694916,0.9569846240109816,0.9730241066544465,0.018638176980045787,547451.8876378721,0.0018266445373213852,cuda,1299.3828125,23.45751953125,60.0
esm2_8m_mlp,log10_pgen_1mm,all,79730,43,59.95,0.4863207128254932,0.29147505686690234,0.9090651984987221,0.9550695754445274,0.9709942057450834,0.0882283553982555,529579.7460452183,0.0018882897381702637,cuda,1304.2421875,23.45751953125,49.0
esm2_8m_mlp,log10_pgen_1mm,all,79730,44,71.01,0.48283508427727606,0.28513132216226056,0.91036404937305,0.9563536575939271,0.9721687047226008,0.08814281761993255,554802.0910919767,0.0018024445402355506,cuda,1299.171875,23.45751953125,59.0
irrm_pretrained,log10_pgen_1mm,all,79730,42,140.33,0.29083007096135444,0.2098718946239174,0.9674790511927934,0.9907727648593888,0.9874548324427458,0.17782213587315893,44069.23582390069,0.022691566606599874,cuda,1558.08203125,254.86376953125,14.0
irrm_pretrained,log10_pgen_1mm,all,79730,43,309.62,0.19178641612678832,0.11479367564442367,0.9858576924817093,0.994653716168127,0.9941628093444557,0.06551083671283722,47695.29669604378,0.020966427913697155,cuda,1578.21875,254.86376953125,33.0
irrm_pretrained,log10_pgen_1mm,all,79730,44,220.33,0.23311122370676388,0.12960197515861094,0.9791065115378612,0.9896635201545613,0.9850500673303398,0.02886887512971913,43989.910272901674,0.02273248555853528,cuda,1558.9921875,254.86376953125,22.0
irrm_pretrained,log10_pgen_1mm,all,79730,45,269.72,0.15868507534782078,0.08505078419565594,0.9903181855762656,0.9953405868926234,0.9970612987096276,-0.018548766321781516,76408.93078313439,0.013087475374288683,cuda,1586.76953125,254.86376953125,60.0
irrm_pretrained,log10_pgen_1mm,all,79730,46,327.58,0.17893124003444805,0.11649784998203631,0.9876900317543066,0.9944873753403464,0.9934121864733891,0.05748933470935837,48046.353383919544,0.02081323408687008,cuda,1561.046875,254.86376953125,34.0
irrm_pretrained,log10_pgen_1mm,all,79730,47,91.12,0.22684790947864455,0.12761343549003248,0.9802141755269492,0.9913132664242993,0.9879244544819463,0.0428836753199869,76291.03266716524,0.013107700407762183,cuda,1583.94921875,254.86376953125,20.0
irrm_pretrained,log10_pgen_1mm,all,79730,48,91.39,0.2672039101747195,0.15850310311757398,0.9725482391013425,0.989855109751394,0.985813195353334,0.10367822122398167,76762.82293730929,0.013027139463287856,cuda,1583.31640625,254.86376953125,20.0
irrm_pretrained,log10_pgen_1mm,all,79730,49,492.85,0.15331362972511323,0.09336122804377556,0.9909625455636024,0.9958130660577037,0.995566207785459,0.03562421480685179,47207.914573014874,0.021182888696625945,cuda,1568.7890625,254.86376953125,51.0
irrm_pretrained,log10_pgen_1mm,all,79730,50,268.43,0.15444098240428322,0.09742089487884842,0.9908291476734726,0.9961100967107266,0.9968357584571697,0.056485239300779894,76450.86408964357,0.01308029689275239,cuda,1590.7421875,254.86376953125,60.0
irrm_pretrained,log10_pgen_1mm,all,79730,51,104.31,0.24259668004354265,0.12878927401599008,0.9773715766288749,0.9901045476909557,0.9860099208508144,0.056035867666271395,76305.9339249849,0.013105140695651316,cuda,1581.4140625,254.86376953125,23.0
irrm_scratch,log10_pgen_1mm,all,79730,42,182.2,0.24742771296521945,0.157050990621428,0.9764613651971807,0.9929284722679887,0.9944522727001026,0.09369640877203453,44012.93829160942,0.022720591689981286,cuda,1557.33984375,254.86376953125,19.0
irrm_scratch,log10_pgen_1mm,all,79730,43,164.46,0.21579927855743838,0.14238205001424453,0.9820945777897901,0.9920916216231709,0.9937298104111683,-0.02161755598062506,48196.633862531206,0.0207483369658605,cuda,1573.13671875,254.86376953125,18.0
irrm_scratch,log10_pgen_1mm,all,79730,44,121.45,0.32828928131963364,0.20981698564201592,0.9585620754190175,0.9815517547820619,0.9873401004095298,0.05558387703943304,47504.06554863723,0.021050829827946958,cuda,1552.19921875,254.86376953125,13.0
irrm_scratch,log10_pgen_1mm,all,79730,45,211.91,0.2848072379190708,0.20553148194253587,0.9688120640790565,0.9922746098718975,0.9950765364472423,0.042364935671912546,47078.90490162043,0.021240935873289193,cuda,1564.90625,254.86376953125,22.0
irrm_scratch,log10_pgen_1mm,all,79730,46,54.58,0.32282093426343655,0.1940359213846715,0.9599310493194535,0.9819233271806727,0.9836484176549345,0.09733460792348787,76869.10938834613,0.013009126916612967,cuda,1576.37109375,254.86376953125,12.0
irrm_scratch,log10_pgen_1mm,all,79730,47,147.26,0.2559991761785086,0.15067211437522288,0.9748022522085213,0.9940023026524442,0.9961921259351151,0.11158205967586128,76798.71471554741,0.013021051246806303,cuda,1617.33984375,254.86376953125,32.0
irrm_scratch,log10_pgen_1mm,all,79730,48,182.77,0.2335171541479004,0.15523083215682953,0.9790336820331119,0.9911588526121001,0.9941198058114114,0.07813050404736843,48080.641854246656,0.0207983912326178,cuda,1572.85546875,254.86376953125,19.0
irrm_scratch,log10_pgen_1mm,all,79730,49,77.54,0.27385095790334146,0.19382559150444986,0.9711654539881946,0.9909897033406608,0.9936805074797037,0.16402027947482764,76598.80083274224,0.013055034662795256,cuda,1589.9375,254.86376953125,17.0
irrm_scratch,log10_pgen_1mm,all,79730,50,71.91,0.23204268378956183,0.15422337004000328,0.9792976165218135,0.9896301157879785,0.9930708539631528,0.003519611339806289,76968.537959956,0.01299232162263839,cuda,1580.3046875,254.86376953125,16.0
irrm_scratch,log10_pgen_1mm,all,79730,51,134.45,0.25863070214883893,0.16719389261637624,0.9742815526056321,0.9873098753313578,0.991357120638237,-0.015157397736740554,45549.57022164899,0.02195410396045221,cuda,1559.40625,254.86376953125,14.0
sceptr_mlp,log10_pgen_1mm,all,79730,42,47.72,0.4590071571918785,0.26491759622764105,0.918992821822185,0.959962995648993,0.9752358006705864,0.066629467263402,908790.3950185104,0.0011003637422682397,cuda,1199.44140625,21.20751953125,40.0
sceptr_mlp,log10_pgen_1mm,all,79730,43,54.04,0.46201987164360353,0.2647853562151094,0.9179259433906491,0.958619255812622,0.975345369198441,0.04454950212876287,920832.7705944345,0.0010859735143379616,cuda,1194.40234375,21.20751953125,47.0
sceptr_mlp,log10_pgen_1mm,all,79730,44,57.35,0.4469669894594107,0.2609785939350046,0.9231868653260547,0.9610926944199375,0.975631702210054,0.033990439569041256,909364.3039765669,0.0010996692916437245,cuda,1198.41015625,21.20751953125,49.0
tcr_bert_mlp,log10_pgen_1mm,all,79730,42,58.15,0.3098943987334235,0.19844359774924528,0.9630757194284447,0.9815324691892897,0.9850971523921663,0.013213505453879129,318647.4263871291,0.003138264794221455,cuda,1670.19921875,28.14501953125,44.0
tcr_bert_mlp,log10_pgen_1mm,all,79730,43,79.21,0.30509861900551083,0.19526537661917165,0.9642097219020543,0.9820934038858983,0.9869364844825658,-0.0119739816780719,316693.254885937,0.0031576296134256747,cuda,1670.44921875,28.14501953125,60.0
tcr_bert_mlp,log10_pgen_1mm,all,79730,44,48.95,0.3193936611517518,0.20682718145954618,0.960777328144496,0.9802463373113919,0.983617638847924,0.007206928689406769,320776.8613929061,0.00311743183612967,cuda,1673.2109375,28.14501953125,37.0
tfidf_ridge,log10_pgen_1mm,all,79730,42,9.66,0.5542224821064449,0.3670566172834339,0.8818991924431581,0.9391308258396079,0.9565974661198886,0.0035328855355764607,44726.53155722081,0.022358094070421077,cpu,716.12109375,0.0,
