arm,target,train_subset,train_size,seed,training_seconds,rmse,mae,r2,pearson_r,spearman_rho,bias,inference_seq_per_second,inference_ms_per_sequence,device,peak_rss_mb,peak_gpu_mb,epochs_ran
irrm_scratch,log10_pgen,all,79730,51,131.13,0.3766005567885428,0.24336180453560238,0.9596004295556182,0.9933946378049742,0.9936023254985136,0.13065965375684127,77555.69803371314,0.012893959120389892,cuda,1576.484375,254.86376953125,29.0
sceptr_mlp,log10_pgen,all,79730,42,57.69,0.5766064944696535,0.3428484145267614,0.905294785689099,0.9535790459641675,0.9663776368101202,0.08926576441701496,1035103.8993361475,0.0009660865934727316,cuda,1194.8359375,21.20751953125,60.0
sceptr_mlp,log10_pgen,all,79730,43,64.55,0.584833564731118,0.3453063517799877,0.9025729817429096,0.95246948351646,0.9672135688288871,0.10801653991967043,1061797.5338926413,0.0009417991359745523,cuda,1194.54296875,21.20751953125,60.0
sceptr_mlp,log10_pgen,all,79730,44,59.51,0.5770612206641812,0.3445521396506703,0.9051453530234606,0.9536648620712153,0.9669085617186784,0.09536860715000833,991191.4022597936,0.0010088868786796617,cuda,1190.8828125,21.20751953125,60.0
tcr_bert_mlp,log10_pgen,all,79730,42,79.88,0.3777564977751135,0.23458992981807736,0.9593520433627332,0.979747865553209,0.9847126718927225,0.024266606714189013,478528.72105608066,0.0020897387262212123,cuda,1670.765625,28.14501953125,60.0
tcr_bert_mlp,log10_pgen,all,79730,43,70.85,0.375505857040682,0.23313485418218585,0.9598349545543144,0.9801372299422181,0.9855585447736372,0.024686716803757173,481572.8058755746,0.0020765292138575885,cuda,1662.76171875,28.14501953125,60.0
tcr_bert_mlp,log10_pgen,all,79730,44,71.6,0.3740375957016166,0.23232463675184953,0.9601484382877309,0.9802273073279212,0.9850856333747358,0.02237037464962718,486510.9071794783,0.0020554523757698425,cuda,1665.94921875,28.14501953125,60.0
tfidf_ridge,log10_pgen,all,79730,42,8.4,0.6210225099572112,0.41454671189516185,0.8901425494415403,0.9434950444517985,0.9563135820470278,0.008684176700797186,68718.25314155618,0.014552174339182484,cpu,714.09765625,0.0,
esm2_8m_mlp,log10_pgen_1mm,1k,1000,42,5.11,0.8638028049753916,0.568791218194971,0.7131110578070958,0.8469102887490368,0.8667108625359236,0.10372949114561908,734687.1376026621,0.0013611235978120881,cuda,1199.7890625,23.45751953125,60.0
esm2_8m_mlp,log10_pgen_1mm,1k,1000,43,5.23,0.8619774244542309,0.5692703601559694,0.7143222790817589,0.8478099524307426,0.8669547470373846,0.1071127415864139,727775.8588480044,0.0013740494244792606,cuda,1200.953125,23.45751953125,60.0
esm2_8m_mlp,log10_pgen_1mm,1k,1000,44,5.08,0.8590033542150199,0.5676105701335532,0.7162902189773253,0.8479008164271059,0.8685698320651293,0.08222814137429608,745106.2393934651,0.00134209049277862,cuda,1192.59765625,23.45751953125,60.0
irrm_pretrained,log10_pgen_1mm,1k,1000,42,12.53,0.6529562585935635,0.40768538159968476,0.8360721408566971,0.9442740681192724,0.949476176152167,0.3004492179255113,80240.86719978109,0.012462477474355214,cuda,1550.8359375,255.98876953125,52.0
irrm_pretrained,log10_pgen_1mm,1k,1000,43,5.16,0.6400113298790213,0.40304623811145285,0.8425074866906714,0.9312456988056497,0.9373496156964188,0.2231928880169614,80682.86935446602,0.012394204717815323,cuda,1549.69921875,255.98876953125,20.0
irrm_pretrained,log10_pgen_1mm,1k,1000,44,6.26,0.6200875499689317,0.3844985011699642,0.8521604565547631,0.9459296723810654,0.9503241412598608,0.2694864386133546,80083.91447115551,0.012486902102671045,cuda,1553.51953125,255.98876953125,25.0
irrm_pretrained,log10_pgen_1mm,1k,1000,45,6.54,0.6310536518942342,0.3986318635819051,0.8468852047631974,0.9443783978709075,0.9489821784491898,0.2896516474185923,77981.26403690618,0.01282359310727164,cuda,1549.2734375,255.98876953125,26.0
irrm_pretrained,log10_pgen_1mm,1k,1000,46,6.59,0.6195555852385934,0.3962891510289275,0.8524140068427615,0.9443500979728823,0.9469694023446114,0.27819833731219673,78697.9342770863,0.012706813834262993,cuda,1562.43359375,255.98876953125,26.0
irrm_pretrained,log10_pgen_1mm,1k,1000,47,6.33,0.6266547317455818,0.3904620047620022,0.849012416025269,0.943407263239133,0.9469707393444504,0.263707425816376,78310.37693883583,0.012769699739551095,cuda,1565.94921875,255.98876953125,25.0
irrm_pretrained,log10_pgen_1mm,1k,1000,48,5.67,0.6236619614132954,0.39930113323908234,0.8504511417494165,0.9389343391116015,0.9458162046101952,0.25761830099041527,78693.53284131692,0.012707524543553905,cuda,1543.70703125,255.98876953125,22.0
irrm_pretrained,log10_pgen_1mm,1k,1000,49,4.71,0.6499044803178063,0.40785618003239943,0.8376008876652727,0.9264759291777597,0.9328795005102539,0.17716616132361881,78385.95400081249,0.012757387630820119,cuda,1555.32421875,255.98876953125,18.0
irrm_pretrained,log10_pgen_1mm,1k,1000,50,5.9,0.5994330346497347,0.380280920901402,0.8618452136538101,0.939269318647871,0.9421541893901585,0.18829553681659392,79014.97934627304,0.012655828151490463,cuda,1548.5,255.98876953125,23.0
irrm_pretrained,log10_pgen_1mm,1k,1000,51,4.96,0.5994008301275314,0.3870256531801975,0.8618600579787317,0.9348727785466787,0.9388998800257852,0.17224279149582014,78674.18185650515,0.012710650132007891,cuda,1560.15234375,255.98876953125,19.0
irrm_scratch,log10_pgen_1mm,1k,1000,42,6.48,0.7756210635607437,0.488775886202463,0.768695661554632,0.9158074553176181,0.9222819561703773,0.3852233068305189,79599.61677741556,0.012562874552478065,cuda,1574.03125,255.98876953125,25.0
irrm_scratch,log10_pgen_1mm,1k,1000,43,11.15,0.5616567093437265,0.34603153059101177,0.8787095823268849,0.9386583217064812,0.9474188542893907,0.07016255632983405,79666.25790176584,0.01255236566066742,cuda,1544.94921875,255.98876953125,44.0
irrm_scratch,log10_pgen_1mm,1k,1000,44,6.88,0.7058828649367268,0.43409787223543767,0.8084201324866083,0.9140735719556143,0.9168842625543453,0.21586295803326302,79344.34843686518,0.012603292102092269,cuda,1563.3046875,255.98876953125,27.0
irrm_scratch,log10_pgen_1mm,1k,1000,45,7.91,0.6740001737872768,0.4130208410802216,0.8253355155724036,0.9192456087003898,0.926908100052709,0.20133236035721191,77125.38840246688,0.012965899047167906,cuda,1583.46875,255.98876953125,31.0
irrm_scratch,log10_pgen_1mm,1k,1000,46,7.63,0.682312413436616,0.42114535487571414,0.8210007817215697,0.9154231043861375,0.9224241754873767,0.19040918863685738,77714.31885101968,0.01286764157216671,cuda,1544.8125,255.98876953125,30.0
irrm_scratch,log10_pgen_1mm,1k,1000,47,9.5,0.65108646567971,0.3912826224971895,0.8370096379269262,0.9316193931638769,0.9398473653548969,0.21678677651645972,78072.18619042147,0.012808658868101327,cuda,1571.74609375,255.98876953125,38.0
irrm_scratch,log10_pgen_1mm,1k,1000,48,6.33,0.8344811555092708,0.5589508598595957,0.7322572888207102,0.9108633601503565,0.91322708473897,0.4732333279414907,78272.52281380334,0.012775875416444992,cuda,1548.8046875,255.98876953125,25.0
irrm_scratch,log10_pgen_1mm,1k,1000,49,6.92,0.82629497434108,0.5637715445233729,0.7374845841235782,0.912489113508546,0.9179172506572928,0.48450341909887745,77540.4721325073,0.01289649098719854,cuda,1551.09375,255.98876953125,27.0
